Identifier,ST,Pool,Quarter,Year,Period,Units,Scripts,Total Amount,Market Share,PDL Status
1,CT,TOP$,3,2021,20213.00,312,273,192612,0.641807295,1
1,DC,NMPI,3,2021,20213.00,0,0,0,0.40952381,0
0,DC,NMPI,3,2021,20213.00,14,14,8627.53,0.40952381,0
0,DC,NMPI,3,2021,20213.00,31,29,19086.3,0.40952381,0
1,DC,NMPI,3,2021,20213.00,0,0,0,0,1
0,DC,NMPI,3,2021,20213.00,0,0,0,0,1
0,DC,NMPI,3,2021,20213.00,0,0,0,0,1
0,DC,NMPI,3,2021,20213.00,62,62,37821.9,0.59047619,1
0,DE,SSDC,3,2021,20213.00,279,277,11636.4,0.643048128,1
0,DE,SSDC,3,2021,20213.00,208,204,3956.02,0.643048128,1
1,DE,SSDC,3,2021,20213.00,0,0,0,0.643048128,1
0,DE,SSDC,3,2021,20213.00,166.5,107,1802.94,0.180481283,1
0,DE,SSDC,3,2021,20213.00,0,0,0,0.180481283,1
0,DE,SSDC,3,2021,20213.00,45,28,585.92,0.180481283,1
0,DE,SSDC,3,2021,20213.00,135,132,4485.31,0.176470588,0
0,DE,SSDC,3,2021,20213.00,0,0,0,0.176470588,0
0,FL,Independent,3,2021,20213.00,1086,1086,654855,0.267865376,1
1,FL,Independent,3,2021,20213.00,62,62,32601.4,0.267865376,1
0,FL,Independent,3,2021,20213.00,582,571,350743,0.267865376,1
1,FL,Independent,3,2021,20213.00,24,24,15053.5,0.267865376,1
0,FL,Independent,3,2021,20213.00,316.5,197,127101,0.051175657,0
0,FL,Independent,3,2021,20213.00,64.5,25,24081.6,0.051175657,0
1,FL,Independent,3,2021,20213.00,16.5,11,6852.12,0.051175657,0
0,FL,Independent,3,2021,20213.00,150,100,59325.2,0.051175657,0
1,FL,Independent,3,2021,20213.00,0,0,0,0.051175657,0
1,FL,Independent,3,2021,20213.00,149,142,90167.1,0.680958967,1
0,FL,Independent,3,2021,20213.00,14,13,8451.24,0.680958967,1
0,FL,Independent,3,2021,20213.00,3730,3557,2230090,0.680958967,1
1,FL,Independent,3,2021,20213.00,27,27,16107.5,0.680958967,1
0,FL,Independent,3,2021,20213.00,712,692,424551,0.680958967,1
0,FL,Independent,3,2021,20213.00,0,0,0,0.680958967,1
0,GA,Independent,3,2021,20213.00,425,421,273316,0.500751127,1
1,GA,Independent,3,2021,20213.00,293,293,181137,0.500751127,1
0,GA,Independent,3,2021,20213.00,182,182,119939,0.500751127,1
1,GA,Independent,3,2021,20213.00,104,104,64260.6,0.500751127,1
1,GA,Independent,3,2021,20213.00,192,128,77920.5,0.236855283,1
0,GA,Independent,3,2021,20213.00,0,0,0,0.236855283,1
0,GA,Independent,3,2021,20213.00,205.5,133,83082.8,0.236855283,1
1,GA,Independent,3,2021,20213.00,0,0,0,0.236855283,1
0,GA,Independent,3,2021,20213.00,135,86,54334.5,0.236855283,1
1,GA,Independent,3,2021,20213.00,189,126,77269.7,0.236855283,1
0,GA,Independent,3,2021,20213.00,256,248,160714,0.26239359,0
1,GA,Independent,3,2021,20213.00,0,0,0,0.26239359,0
1,GA,Independent,3,2021,20213.00,223,215,135405,0.26239359,0
1,GA,Independent,3,2021,20213.00,25,25,15171.2,0.26239359,0
0,GA,Independent,3,2021,20213.00,38,36,22753.2,0.26239359,0
0,HI,Independent,3,2021,20213.00,78,78,46046.9,0.452879581,0
0,HI,Independent,3,2021,20213.00,95,95,58925.6,0.452879581,0
0,HI,Independent,3,2021,20213.00,0,0,0,0.429319372,0
0,HI,Independent,3,2021,20213.00,183,115,60620.6,0.429319372,0
0,HI,Independent,3,2021,20213.00,85.5,49,34947.5,0.429319372,0
0,HI,Independent,3,2021,20213.00,48,45,29317.5,0.117801047,0
0,HI,Independent,3,2021,20213.00,0,0,0,0.117801047,0
0,IA,SSDC,3,2021,20213.00,418,392,260301,0.221778584,0
1,IA,SSDC,3,2021,20213.00,0,0,0,0.221778584,0
0,IA,SSDC,3,2021,20213.00,239,219,148660,0.221778584,0
1,IA,SSDC,3,2021,20213.00,18,12,7530.96,0.527767695,1
0,IA,SSDC,3,2021,20213.00,91.5,25,37668.3,0.527767695,1
0,IA,SSDC,3,2021,20213.00,2011.5,1004,828093,0.527767695,1
0,IA,SSDC,3,2021,20213.00,718.5,413,293790,0.527767695,1
1,IA,SSDC,3,2021,20213.00,0,0,0,0.527767695,1
0,IA,SSDC,3,2021,20213.00,0,0,0,0.250453721,0
1,IA,SSDC,3,2021,20213.00,0,0,0,0.250453721,0
0,IA,SSDC,3,2021,20213.00,709,633,431522,0.250453721,0
0,IA,SSDC,3,2021,20213.00,0,0,0,0.250453721,0
0,IA,SSDC,3,2021,20213.00,61,57,37465,0.250453721,0
1,ID,TOP$,3,2021,20213.00,126,126,78884.8,0.120780195,0
1,ID,TOP$,3,2021,20213.00,35,35,21994.4,0.120780195,0
1,ID,TOP$,3,2021,20213.00,0,0,0,0.2048012,1
1,ID,TOP$,3,2021,20213.00,198,118,82394,0.2048012,1
1,ID,TOP$,3,2021,20213.00,243,155,100829,0.2048012,1
1,ID,TOP$,3,2021,20213.00,822,786,507486,0.674418605,1
1,ID,TOP$,3,2021,20213.00,0,0,0,0.674418605,1
1,ID,TOP$,3,2021,20213.00,0,0,0,0.674418605,1
1,ID,TOP$,3,2021,20213.00,118,113,73201.3,0.674418605,1
1,IL,Independent,3,2021,20213.00,44,42,31132.9,0.743954481,1
0,IL,Independent,3,2021,20213.00,1220,1170,854863,0.743954481,1
1,IL,Independent,3,2021,20213.00,55,51,34877.5,0.743954481,1
0,IL,Independent,3,2021,20213.00,1414,1352,957221,0.743954481,1
1,IL,Independent,3,2021,20213.00,0,0,0,0.062019915,1
0,IL,Independent,3,2021,20213.00,205.5,131,95077.3,0.062019915,1
1,IL,Independent,3,2021,20213.00,0,0,0,0.062019915,1
0,IL,Independent,3,2021,20213.00,136.5,87,60750.1,0.062019915,1
1,IL,Independent,3,2021,20213.00,37,37,24816.9,0.194025605,0
0,IL,Independent,3,2021,20213.00,661,597,441875,0.194025605,0
0,IL,Independent,3,2021,20213.00,53,48,37389.5,0.194025605,0
0,IN,Independent,3,2021,20213.00,2173,2026,1300850,0.511503885,1
1,IN,Independent,3,2021,20213.00,117,117,71104.5,0.511503885,1
0,IN,Independent,3,2021,20213.00,1259,1140,748915,0.511503885,1
1,IN,Independent,3,2021,20213.00,76,74,47666.5,0.511503885,1
0,IN,Independent,3,2021,20213.00,87,28,34472.4,0.109858297,0
0,IN,Independent,3,2021,20213.00,540,332,220375,0.109858297,0
1,IN,Independent,3,2021,20213.00,0,0,0,0.109858297,0
0,IN,Independent,3,2021,20213.00,576,347,235052,0.109858297,0
1,IN,Independent,3,2021,20213.00,21,14,8719.7,0.109858297,0
0,IN,Independent,3,2021,20213.00,2266,2064,1342210,0.378637818,1
0,IN,Independent,3,2021,20213.00,0,0,0,0.378637818,1
1,IN,Independent,3,2021,20213.00,119,109,72306.8,0.378637818,1
0,IN,Independent,3,2021,20213.00,333,292,194343,0.378637818,1
1,IN,Independent,3,2021,20213.00,21,20,10246,0.378637818,1
0,KS,Independent,3,2021,20213.00,289,289,182205,0.646248086,1
0,KS,Independent,3,2021,20213.00,135,133,85030.9,0.646248086,1
0,KS,Independent,3,2021,20213.00,121.5,81,50596.6,0.258805513,1
0,KS,Independent,3,2021,20213.00,0,0,0,0.258805513,1
0,KS,Independent,3,2021,20213.00,135,88,56278.2,0.258805513,1
0,KS,Independent,3,2021,20213.00,65,62,40319.3,0.094946401,0
0,KS,Independent,3,2021,20213.00,0,0,0,0.094946401,0
1,KY,NMPI,3,2021,20213.00,0,0,0,0.325386386,0
0,KY,NMPI,3,2021,20213.00,1515,1422,949197,0.325386386,0
1,KY,NMPI,3,2021,20213.00,0,0,0,0.325386386,0
0,KY,NMPI,3,2021,20213.00,596,557,369874,0.325386386,0
1,KY,NMPI,3,2021,20213.00,0,0,0,0.249095692,1
0,KY,NMPI,3,2021,20213.00,166.5,55,70303,0.249095692,1
0,KY,NMPI,3,2021,20213.00,1305,799,535229,0.249095692,1
1,KY,NMPI,3,2021,20213.00,0,0,0,0.249095692,1
0,KY,NMPI,3,2021,20213.00,1050.01,661,432674,0.249095692,1
0,KY,NMPI,3,2021,20213.00,14,14,8498.84,0.425517922,1
0,KY,NMPI,3,2021,20213.00,2357,2187,1441480,0.425517922,1
1,KY,NMPI,3,2021,20213.00,52,52,32120.4,0.425517922,1
1,KY,NMPI,3,2021,20213.00,11,11,6805.15,0.425517922,1
0,KY,NMPI,3,2021,20213.00,347,312,214835,0.425517922,1
0,KY,NMPI,3,2021,20213.00,12,12,7296.12,0.425517922,1
1,LA,TOP$,3,2021,20213.00,0,0,0,0.177615572,0
0,LA,TOP$,3,2021,20213.00,423,423,260520,0.177615572,0
1,LA,TOP$,3,2021,20213.00,0,0,0,0.177615572,0
0,LA,TOP$,3,2021,20213.00,162,161,101375,0.177615572,0
0,LA,TOP$,3,2021,20213.00,22,22,13948.2,0.351885645,1
0,LA,TOP$,3,2021,20213.00,685.5,669,424399,0.351885645,1
1,LA,TOP$,3,2021,20213.00,0,0,0,0.351885645,1
0,LA,TOP$,3,2021,20213.00,475,466,293952,0.351885645,1
0,LA,TOP$,3,2021,20213.00,1371,1325,841854,0.470498783,1
0,LA,TOP$,3,2021,20213.00,0,0,0,0.470498783,1
1,LA,TOP$,3,2021,20213.00,16,16,9890,0.470498783,1
0,LA,TOP$,3,2021,20213.00,209,206,129528,0.470498783,1
1,MA,Independent,3,2021,20213.00,122,118,72153.1,0.239430544,0
0,MA,Independent,3,2021,20213.00,249,247,156633,0.239430544,0
1,MA,Independent,3,2021,20213.00,78,68,46400,0.239430544,0
0,MA,Independent,3,2021,20213.00,124,122,78676.7,0.239430544,0
1,MA,Independent,3,2021,20213.00,748.5,476,277601,0.625970664,0
1,MA,Independent,3,2021,20213.00,183,64,75736.7,0.625970664,0
0,MA,Independent,3,2021,20213.00,912,592,384593,0.625970664,0
0,MA,Independent,3,2021,20213.00,67.5,27,27476,0.625970664,0
1,MA,Independent,3,2021,20213.00,216,132,85591.4,0.625970664,0
0,MA,Independent,3,2021,20213.00,240,160,100779,0.625970664,0
1,MA,Independent,3,2021,20213.00,112,106,64114.5,0.134598792,0
0,MA,Independent,3,2021,20213.00,211,206,128904,0.134598792,0
1,MA,Independent,3,2021,20213.00,0,0,0,0.134598792,0
0,MA,Independent,3,2021,20213.00,0,0,0,0.134598792,0
0,MD,TOP$,3,2021,20213.00,433,432,264532,0.362561576,0
1,MD,TOP$,3,2021,20213.00,0,0,0,0.362561576,0
0,MD,TOP$,3,2021,20213.00,315,304,192932,0.362561576,0
1,MD,TOP$,3,2021,20213.00,0,0,0,0.345812808,1
0,MD,TOP$,3,2021,20213.00,52.5,21,20812.8,0.345812808,1
0,MD,TOP$,3,2021,20213.00,564,366,218529,0.345812808,1
1,MD,TOP$,3,2021,20213.00,0,0,0,0.345812808,1
0,MD,TOP$,3,2021,20213.00,499.5,315,199529,0.345812808,1
1,MD,TOP$,3,2021,20213.00,0,0,0,0.291625616,1
0,MD,TOP$,3,2021,20213.00,566,519,354293,0.291625616,1
0,MD,TOP$,3,2021,20213.00,0,0,0,0.291625616,1
0,MD,TOP$,3,2021,20213.00,74,73,44993.7,0.291625616,1
1,ME,SSDC,3,2021,20213.00,266,264,166622,0.527421237,1
1,ME,SSDC,3,2021,20213.00,192,188,119147,0.527421237,1
1,ME,SSDC,3,2021,20213.00,201,126,83029.7,0.210035006,1
1,ME,SSDC,3,2021,20213.00,0,0,0,0.210035006,1
1,ME,SSDC,3,2021,20213.00,81,54,33494.7,0.210035006,1
1,ME,SSDC,3,2021,20213.00,209,202,127328,0.262543757,0
1,ME,SSDC,3,2021,20213.00,25,23,15473.7,0.262543757,0
1,MI,NMPI,3,2021,20213.00,172,163,95672.4,0.400035575,1
0,MI,NMPI,3,2021,20213.00,1180,1152,726659,0.400035575,1
1,MI,NMPI,3,2021,20213.00,79,72,45910.9,0.400035575,1
0,MI,NMPI,3,2021,20213.00,893,862,550572,0.400035575,1
1,MI,NMPI,3,2021,20213.00,39,26,14889.8,0.051583067,0
1,MI,NMPI,3,2021,20213.00,0,0,0,0.051583067,0
0,MI,NMPI,3,2021,20213.00,204,121,83196.5,0.051583067,0
0,MI,NMPI,3,2021,20213.00,0,0,0,0.051583067,0
1,MI,NMPI,3,2021,20213.00,43.5,27,16506.7,0.051583067,0
0,MI,NMPI,3,2021,20213.00,177,116,72348.7,0.051583067,0
1,MI,NMPI,3,2021,20213.00,241,231,139918,0.548381359,1
0,MI,NMPI,3,2021,20213.00,2687,2562,1637730,0.548381359,1
0,MI,NMPI,3,2021,20213.00,0,0,0,0.548381359,1
1,MI,NMPI,3,2021,20213.00,17,16,9479.77,0.548381359,1
0,MI,NMPI,3,2021,20213.00,296,274,180526,0.548381359,1
1,MN,NMPI,3,2021,20213.00,0,0,0,0,0
1,MN,NMPI,3,2021,20213.00,0,0,0,0,0
1,MN,NMPI,3,2021,20213.00,22.5,15,9512.85,0.166666667,1
1,MN,NMPI,3,2021,20213.00,0,0,0,0.166666667,1
1,MN,NMPI,3,2021,20213.00,84,75,52697.1,0.833333333,1
1,MN,NMPI,3,2021,20213.00,0,0,0,0.833333333,1
1,MO,Independent,3,2021,20213.00,129,129,73551.3,0.081624447,0
1,MO,Independent,3,2021,20213.00,74,74,39156.4,0.081624447,0
1,MO,Independent,3,2021,20213.00,0,0,0,0.254523522,1
1,MO,Independent,3,2021,20213.00,652.5,414,269364,0.254523522,1
1,MO,Independent,3,2021,20213.00,334.5,219,139342,0.254523522,1
1,MO,Independent,3,2021,20213.00,1476,1378,904171,0.663852031,1
1,MO,Independent,3,2021,20213.00,291,273,179726,0.663852031,1
0,MS,SSDC,3,2021,20213.00,174,174,109383,0.532731377,1
1,MS,SSDC,3,2021,20213.00,19,19,11944.2,0.532731377,1
0,MS,SSDC,3,2021,20213.00,46,43,28867,0.532731377,1
1,MS,SSDC,3,2021,20213.00,0,0,0,0.532731377,1
0,MS,SSDC,3,2021,20213.00,112.5,73,46775.2,0.284424379,1
1,MS,SSDC,3,2021,20213.00,0,0,0,0.284424379,1
0,MS,SSDC,3,2021,20213.00,79.5,53,33053.4,0.284424379,1
1,MS,SSDC,3,2021,20213.00,0,0,0,0.284424379,1
0,MS,SSDC,3,2021,20213.00,0,0,0,0.182844244,0
1,MS,SSDC,3,2021,20213.00,0,0,0,0.182844244,0
0,MS,SSDC,3,2021,20213.00,82,81,50503.9,0.182844244,0
0,MS,SSDC,3,2021,20213.00,0,0,0,0.182844244,0
1,MT,NMPI,3,2021,20213.00,44,44,27823.4,0.094117647,0
1,MT,NMPI,3,2021,20213.00,35,28,21902.9,0.094117647,0
1,MT,NMPI,3,2021,20213.00,0,0,0,0.180392157,1
1,MT,NMPI,3,2021,20213.00,154.5,101,63801.6,0.180392157,1
1,MT,NMPI,3,2021,20213.00,58.5,37,24315.6,0.180392157,1
1,MT,NMPI,3,2021,20213.00,547,517,338952,0.725490196,1
1,MT,NMPI,3,2021,20213.00,43,38,26675.1,0.725490196,1
1,MT,NMPI,3,2021,20213.00,0,0,0,0.725490196,1
1,NC,NMPI,3,2021,20213.00,842,796,520671,0.572336369,1
0,NC,NMPI,3,2021,20213.00,1068,1028,665662,0.572336369,1
1,NC,NMPI,3,2021,20213.00,440,391,267189,0.572336369,1
0,NC,NMPI,3,2021,20213.00,536,487,333279,0.572336369,1
1,NC,NMPI,3,2021,20213.00,0,0,0,0.102732472,0
0,NC,NMPI,3,2021,20213.00,42,14,17349.3,0.102732472,0
0,NC,NMPI,3,2021,20213.00,264,165,108488,0.102732472,0
1,NC,NMPI,3,2021,20213.00,145.5,87,59543.5,0.102732472,0
0,NC,NMPI,3,2021,20213.00,199.5,119,82365.3,0.102732472,0
1,NC,NMPI,3,2021,20213.00,165,100,67495.6,0.102732472,0
0,NC,NMPI,3,2021,20213.00,838,773,509296,0.324931159,1
1,NC,NMPI,3,2021,20213.00,637,579,387369,0.324931159,1
1,NC,NMPI,3,2021,20213.00,79,71,48119.7,0.324931159,1
0,NC,NMPI,3,2021,20213.00,129,111,78837.7,0.324931159,1
1,ND,SSDC,3,2021,20213.00,21,21,13208.5,0.181818182,0
1,ND,SSDC,3,2021,20213.00,13,13,8088.06,0.181818182,0
1,ND,SSDC,3,2021,20213.00,0,0,0,0.080213904,1
1,ND,SSDC,3,2021,20213.00,28.5,15,11827.8,0.080213904,1
1,ND,SSDC,3,2021,20213.00,0,0,0,0.080213904,1
1,ND,SSDC,3,2021,20213.00,118,113,72763.8,0.737967914,1
1,ND,SSDC,3,2021,20213.00,28,25,17335.8,0.737967914,1
0,NE,TOP$,3,2021,20213.00,109,109,65132.1,0.24516129,0
0,NE,TOP$,3,2021,20213.00,88,81,53474.8,0.24516129,0
0,NE,TOP$,3,2021,20213.00,68,68,41773.6,0.16516129,1
0,NE,TOP$,3,2021,20213.00,0,0,0,0.16516129,1
0,NE,TOP$,3,2021,20213.00,63,60,36329.7,0.16516129,1
0,NE,TOP$,3,2021,20213.00,0,0,0,0.589677419,1
0,NE,TOP$,3,2021,20213.00,408,391,250361,0.589677419,1
0,NE,TOP$,3,2021,20213.00,0,0,0,0.589677419,1
0,NE,TOP$,3,2021,20213.00,68,66,41039.3,0.589677419,1
0,NH,NMPI,3,2021,20213.00,118,118,72608.5,0.273422562,0
0,NH,NMPI,3,2021,20213.00,25,25,15370,0.273422562,0
0,NH,NMPI,3,2021,20213.00,135,88,55443.7,0.254302103,1
0,NH,NMPI,3,2021,20213.00,67.5,45,27744.7,0.254302103,1
0,NH,NMPI,3,2021,20213.00,241,228,144367,0.472275335,1
1,NH,NMPI,3,2021,20213.00,0,0,0,0.472275335,1
0,NH,NMPI,3,2021,20213.00,19,19,11925.4,0.472275335,1
0,NJ,Independent,3,2021,20213.00,422,412,259417,0.629421222,0
0,NJ,Independent,3,2021,20213.00,379,371,235192,0.629421222,0
0,NJ,Independent,3,2021,20213.00,0,0,0,0.122990354,0
0,NJ,Independent,3,2021,20213.00,151.5,99,60251.2,0.122990354,0
0,NJ,Independent,3,2021,20213.00,87,54,34854.4,0.122990354,0
0,NJ,Independent,3,2021,20213.00,278,263,163344,0.247588424,0
0,NJ,Independent,3,2021,20213.00,0,0,0,0.247588424,0
0,NJ,Independent,3,2021,20213.00,46,45,27907.3,0.247588424,0
0,NM,Independent,3,2021,20213.00,168,168,101972,0.585987261,0
1,NM,Independent,3,2021,20213.00,0,0,0,0.585987261,0
0,NM,Independent,3,2021,20213.00,186,184,113242,0.585987261,0
1,NM,Independent,3,2021,20213.00,16,16,9495.19,0.585987261,0
0,NM,Independent,3,2021,20213.00,91.5,61,37401.8,0.157643312,0
1,NM,Independent,3,2021,20213.00,0,0,0,0.157643312,0
0,NM,Independent,3,2021,20213.00,60,38,24616.1,0.157643312,0
1,NM,Independent,3,2021,20213.00,0,0,0,0.157643312,0
0,NM,Independent,3,2021,20213.00,146,139,86757.3,0.256369427,0
1,NM,Independent,3,2021,20213.00,0,0,0,0.256369427,0
0,NM,Independent,3,2021,20213.00,22,22,13579.8,0.256369427,0
1,NM,Independent,3,2021,20213.00,0,0,0,0.256369427,0
1,NV,NMPI,3,2021,20213.00,123,115,77103.1,0.502994012,0
0,NV,NMPI,3,2021,20213.00,383,383,243703,0.502994012,0
1,NV,NMPI,3,2021,20213.00,81,58,50565.6,0.502994012,0
0,NV,NMPI,3,2021,20213.00,117,116,71181,0.502994012,0
1,NV,NMPI,3,2021,20213.00,88.5,54,36079.3,0.151197605,1
0,NV,NMPI,3,2021,20213.00,0,0,0,0.151197605,1
1,NV,NMPI,3,2021,20213.00,0,0,0,0.151197605,1
0,NV,NMPI,3,2021,20213.00,55.5,37,23143.3,0.151197605,1
1,NV,NMPI,3,2021,20213.00,99,60,41025.8,0.151197605,1
0,NV,NMPI,3,2021,20213.00,76.5,51,31840.1,0.151197605,1
1,NV,NMPI,3,2021,20213.00,127,113,79399.4,0.345808383,1
0,NV,NMPI,3,2021,20213.00,0,0,0,0.345808383,1
0,NV,NMPI,3,2021,20213.00,294,288,182325,0.345808383,1
1,NV,NMPI,3,2021,20213.00,0,0,0,0.345808383,1
0,NV,NMPI,3,2021,20213.00,62,61,38066.9,0.345808383,1
1,NY,NMPI,3,2021,20213.00,65,65,39831.9,0.531741666,0
0,NY,NMPI,3,2021,20213.00,2705,2687,1651330,0.531741666,0
0,NY,NMPI,3,2021,20213.00,2050,2027,1250830,0.531741666,0
1,NY,NMPI,3,2021,20213.00,54,54,33531.1,0.531741666,0
0,NY,NMPI,3,2021,20213.00,78,36,31746.4,0.179117615,1
1,NY,NMPI,3,2021,20213.00,0,0,0,0.179117615,1
1,NY,NMPI,3,2021,20213.00,24,16,9127.68,0.179117615,1
0,NY,NMPI,3,2021,20213.00,1378.5,878,556424,0.179117615,1
0,NY,NMPI,3,2021,20213.00,1050,676,422867,0.179117615,1
1,NY,NMPI,3,2021,20213.00,42,22,16775.2,0.179117615,1
1,NY,NMPI,3,2021,20213.00,106,97,64848.7,0.28914072,1
0,NY,NMPI,3,2021,20213.00,2340,2241,1405670,0.28914072,1
0,NY,NMPI,3,2021,20213.00,13,12,7852.82,0.28914072,1
0,NY,NMPI,3,2021,20213.00,274,264,165773,0.28914072,1
0,NY,NMPI,3,2021,20213.00,0,0,0,0.28914072,1
1,NY,NMPI,3,2021,20213.00,14,14,8633.69,0.28914072,1
0,OH,SSDC,3,2021,20213.00,2481,2479,1523450,0.499550056,1
1,OH,SSDC,3,2021,20213.00,39,39,23321.2,0.499550056,1
0,OH,SSDC,3,2021,20213.00,1893,1887,1166660,0.499550056,1
1,OH,SSDC,3,2021,20213.00,36,36,19710.9,0.499550056,1
0,OH,SSDC,3,2021,20213.00,159,61,62510.7,0.271428571,1
0,OH,SSDC,3,2021,20213.00,2409,1531,981335,0.271428571,1
1,OH,SSDC,3,2021,20213.00,49.5,33,20449.7,0.271428571,1
0,OH,SSDC,3,2021,20213.00,1249.5,788,511136,0.271428571,1
1,OH,SSDC,3,2021,20213.00,0,0,0,0.271428571,1
0,OH,SSDC,3,2021,20213.00,1874,1797,1136530,0.229021372,0
0,OH,SSDC,3,2021,20213.00,0,0,0,0.229021372,0
1,OH,SSDC,3,2021,20213.00,32,32,19082.9,0.229021372,0
0,OH,SSDC,3,2021,20213.00,214,207,130188,0.229021372,0
0,OH,SSDC,3,2021,20213.00,0,0,0,0.229021372,0
1,OH,SSDC,3,2021,20213.00,0,0,0,0.229021372,0
1,OK,SSDC,3,2021,20213.00,29,27,18211.2,0.081325301,0
1,OK,SSDC,3,2021,20213.00,0,0,0,0.081325301,0
1,OK,SSDC,3,2021,20213.00,69,46,28708.1,0.138554217,0
1,OK,SSDC,3,2021,20213.00,0,0,0,0.138554217,0
1,OK,SSDC,3,2021,20213.00,250,239,153446,0.780120482,0
1,OK,SSDC,3,2021,20213.00,20,20,12388.4,0.780120482,0
1,OR,SSDC,3,2021,20213.00,18,18,11288.7,0.59198282,0
0,OR,SSDC,3,2021,20213.00,495,493,307069,0.59198282,0
1,OR,SSDC,3,2021,20213.00,13,13,8158.22,0.59198282,0
0,OR,SSDC,3,2021,20213.00,303,303,188875,0.59198282,0
1,OR,SSDC,3,2021,20213.00,0,0,0,0.172512527,1
0,OR,SSDC,3,2021,20213.00,16.5,11,5730.22,0.172512527,1
0,OR,SSDC,3,2021,20213.00,268.51,175,98491.5,0.172512527,1
1,OR,SSDC,3,2021,20213.00,0,0,0,0.172512527,1
0,OR,SSDC,3,2021,20213.00,88.5,55,36795.6,0.172512527,1
1,OR,SSDC,3,2021,20213.00,0,0,0,0.235504653,0
0,OR,SSDC,3,2021,20213.00,275,268,168623,0.235504653,0
1,OR,SSDC,3,2021,20213.00,0,0,0,0.235504653,0
0,OR,SSDC,3,2021,20213.00,66,61,39943.3,0.235504653,0
0,PA,SSDC,3,2021,20213.00,1385,1346,843350,0.287416915,1
1,PA,SSDC,3,2021,20213.00,57,53,36738.4,0.287416915,1
0,PA,SSDC,3,2021,20213.00,1116,1080,683397,0.287416915,1
1,PA,SSDC,3,2021,20213.00,29,29,20086.1,0.287416915,1
0,PA,SSDC,3,2021,20213.00,33,12,13777.4,0.044694018,0
0,PA,SSDC,3,2021,20213.00,336,198,137454,0.044694018,0
1,PA,SSDC,3,2021,20213.00,0,0,0,0.044694018,0
0,PA,SSDC,3,2021,20213.00,294,180,120214,0.044694018,0
1,PA,SSDC,3,2021,20213.00,0,0,0,0.044694018,0
0,PA,SSDC,3,2021,20213.00,5549,5194,3356300,0.667889067,1
0,PA,SSDC,3,2021,20213.00,0,0,0,0.667889067,1
1,PA,SSDC,3,2021,20213.00,60,53,36646.7,0.667889067,1
0,PA,SSDC,3,2021,20213.00,625,581,378660,0.667889067,1
1,PA,SSDC,3,2021,20213.00,0,0,0,0.667889067,1
1,RI,NMPI,3,2021,20213.00,0,0,0,0,0
1,RI,NMPI,3,2021,20213.00,0,0,0,0,0
1,RI,NMPI,3,2021,20213.00,0,0,0,0,1
1,SC,NMPI,3,2021,20213.00,0,0,0,0.528744939,0
0,SC,NMPI,3,2021,20213.00,373,371,207321,0.528744939,0
1,SC,NMPI,3,2021,20213.00,0,0,0,0.528744939,0
0,SC,NMPI,3,2021,20213.00,284,282,167050,0.528744939,0
0,SC,NMPI,3,2021,20213.00,0,0,0,0.122267206,0
0,SC,NMPI,3,2021,20213.00,117,74,43972.1,0.122267206,0
1,SC,NMPI,3,2021,20213.00,0,0,0,0.122267206,0
0,SC,NMPI,3,2021,20213.00,117.01,77,45291.4,0.122267206,0
1,SC,NMPI,3,2021,20213.00,0,0,0,0.122267206,0
0,SC,NMPI,3,2021,20213.00,365,357,205707,0.348987854,1
1,SC,NMPI,3,2021,20213.00,14,14,8627.03,0.348987854,1
0,SC,NMPI,3,2021,20213.00,60,60,32543.8,0.348987854,1
1,SC,NMPI,3,2021,20213.00,0,0,0,0.348987854,1
1,SD,SSDC,3,2021,20213.00,30,30,18836.9,0.37804878,0
1,SD,SSDC,3,2021,20213.00,32,32,20081,0.37804878,0
1,SD,SSDC,3,2021,20213.00,25.5,17,10594.8,0.103658537,0
1,SD,SSDC,3,2021,20213.00,0,0,0,0.103658537,0
1,SD,SSDC,3,2021,20213.00,88,85,54317.7,0.518292683,0
1,TN,Independent,3,2021,20213.00,1087,1087,679711,0.349757282,0
1,TN,Independent,3,2021,20213.00,367,354,229445,0.349757282,0
1,TN,Independent,3,2021,20213.00,760.5,490,314937,0.180582524,1
1,TN,Independent,3,2021,20213.00,66,26,27365.8,0.180582524,1
1,TN,Independent,3,2021,20213.00,357,228,147851,0.180582524,1
1,TN,Independent,3,2021,20213.00,0,0,0,0.469660194,1
1,TN,Independent,3,2021,20213.00,1729,1704,1065120,0.469660194,1
1,TN,Independent,3,2021,20213.00,245,231,150997,0.469660194,1
1,TN,Independent,3,2021,20213.00,0,0,0,0.469660194,1
0,TX,Independent,3,2021,20213.00,806,792,494221,0.499045802,1
1,TX,Independent,3,2021,20213.00,0,0,0,0.499045802,1
0,TX,Independent,3,2021,20213.00,267,254,164749,0.499045802,1
0,TX,Independent,3,2021,20213.00,106.5,69,43355.2,0.077290076,0
0,TX,Independent,3,2021,20213.00,151.5,93,61823.8,0.077290076,0
0,TX,Independent,3,2021,20213.00,799,769,482002,0.423664122,1
1,TX,Independent,3,2021,20213.00,0,0,0,0.423664122,1
0,TX,Independent,3,2021,20213.00,125,119,75646,0.423664122,1
0,UT,SSDC,3,2021,20213.00,86,86,54797.8,0.201871658,0
1,UT,SSDC,3,2021,20213.00,32,32,19912.5,0.201871658,0
0,UT,SSDC,3,2021,20213.00,33,33,23005.6,0.201871658,0
